Date,Text,Username,Length_Text,Sentiment
Wed Dec 13 10:19:40 +0000 2023,"Capres cuma jago ngomong, tapi minim prestasi dan gagak dalam bekerja ( gubernur dan mentri ). Paslon 1 ini juga jado di medsos krn pendukung nya banyak gabut wkwkwkk, no 2 atau 3, asal jangan 1  #anies #AniesMuhaimin2024 #AniesMuhaimin",bimasakti_2013,267,Negative
Wed Dec 13 10:16:01 +0000 2023,Kerenn yaa sampai mereka buat lagu untuk AMIN ?????? source : Volunter DNP (tiktok)  #AniesBaswedan #AMINAjaDulu #AniesMuhaimin2024 https://t.co/7mVcVY3jVn,uwielia29,186,Positive
Wed Dec 13 10:04:42 +0000 2023,Calon presiden nomor urut 1 Anies Baswedan menanyakan kepada calon presiden nomor urut 3 Ganjar Pranowo bagaimana menyikapi dan memposisikan diri terkait kasus Kanjuruhan Malang dan Tragedi KM 50.  #AniesMuhaimin2024  #GanjarMahfud2024 #Pemilu #debatcapres2024 https://t.co/siqv178h5e,RadioElshinta,315,Neutral
Wed Dec 13 09:54:26 +0000 2023,Pak Anies Baswedan menyerap aspirasi warga dalam acara Desak Anies di Pasar Sail Pekanbaru   #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/oZzKmUOJG1,Mdy_Asmara1701,180,Positive
Wed Dec 13 09:52:24 +0000 2023,@tempodotco Kasih ini aja wis biar ga pada ribut..  #AniesMuhaimin2024 #AniesPresiden2024  #AMINAjaDulu https://t.co/GAfmvqSYfH,anang_jabes,158,Positive
Thu Dec 14 23:49:12 +0000 2023,Indahnya silaturahmi keluarga Anies Baswedan dan Ustadz Abdul Somad...  #AniesPresiden2024 #AniesMuhaimin2024,ferizandra,140,Neutral
Thu Dec 14 23:33:49 +0000 2023,Bersama @aniesbaswedan @cakimiNOW In sya Allah Indonesia Adil Makmur untuk semua #AniesMuhaimin2024  #AniesPresiden2024,SekarIzza,150,Positive
Thu Dec 14 23:25:06 +0000 2023,Anies Paling Siap Untuk Memimpin Indonesia 2024-2034  #AniesMuhaimin2024  #AniesPresiden2024  #AminPalingSiapUntukIndonesia  #AMINAjaDulu,GustiGrage,168,Positive
Thu Dec 14 23:15:47 +0000 2023,Wakanda no more Indonesia forever  #AMINAjaDulu  #AniesMuhaimin2024  #DebatCapres2023 https://t.co/OL5kg98hWp,ociem_86,140,Positive
Thu Dec 14 23:06:02 +0000 2023,"Seseorang dinilai Bijaksana, bukan karena pengalaman-pengalaman dia di masa lalu, tetapi seberapa banyak dia bisa belajar dari pengalaman-pengalaman itu""  #Pilpres2024 #AMINAjaDulu #AniesMuhaimin2024 #AniesJuaraDebatCapres""",Yasin18Ali,254,Positive
Thu Dec 14 23:04:17 +0000 2023,@ajengcute16__ Gelombang Gerakan Rakyat untuk perubahan semakin besar  #AniesMuhaimin2024,Muhsin82567478,120,Positive
Thu Dec 14 23:01:55 +0000 2023,Sehat2 terus Pak Anies &amp  Pak Muhaimin ?? smoga Allah SWT Melindungi kita semua rakyat Indonesia yg menginginkan Perubahan  Bismillah #AMINAjaDulu #AniesMuhaimin2024,rillamaria_,199,Positive
Thu Dec 14 22:59:49 +0000 2023,Di Indonesia ? Di Arab Saudi ?  Pendukung AMIN ada dimana mana...  Insya Allah Anies Muhaimin Menang.   #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/YWcd2Sf4RT,BangPino__,191,Positive
Thu Dec 14 22:47:02 +0000 2023,Yakin #menangseputaran #AniesMuhaimin2024 https://t.co/a3TLwHBixW,Abdul5821618735,96,Positive
Thu Dec 14 22:40:34 +0000 2023,Saya tau saya dan keluarga bisa percayakan negeri ini pada pak Anies... Insya Allah... #AniesMuhaimin2024  #AminPalingSiapUntukIndonesia https://t.co/geXe7g8R0P,Istiqomah_trus,191,Positive
Thu Dec 14 22:34:54 +0000 2023,"Jumuah Bharokah  Inshaa Allah bangsa ini akan dipimpin oleh seorang yang pantas, memilih beliau karena  memang layak untuk diperjuangkan Sehat2 ya pak @aniesbaswedan  #AniesJuaraDebatCapres  #AniesMuhaimin2024  #DebatCapres  #AMINAjaDulu https://t.co/cjsP9i2fW3",Humaira_balqiss,292,Positive
Thu Dec 14 22:24:59 +0000 2023,Berikut jadwal Anies Baswedan selama Desember 2023  #AMINAjaDulu  #AniesMuhaimin2024  #GanjarMahfud2024  #PrabowoGibran2024  #anies https://t.co/iKGyY4RNvK,aksakuncor40601,186,Positive
Thu Dec 14 21:54:27 +0000 2023,Dukungan Ustadz Abdul Somad UAS #AMINAjaDulu  #AniesMuhaimin2024 #Pilpres #UstadzAbdulSomad https://t.co/23WaY7TgBG,SobatAniesMania,146,Positive
Thu Dec 14 19:09:30 +0000 2023,"Prof. Dr. H. Sayyid Anies Rasyid Abdurrahman Baswedan @aniesbaswedan , SE., MP.P., Ph.D., Ph.D.  Dato' Seri Prof. KH. Abdul Somad Batubara @Ust_AbdulSomad , Lc., D.E.S.A., Ph.D. #AniesMuhaimin2024  #AniesPresiden2024 https://t.co/DFfCIlZaO6",Mas_Malik19,271,Neutral
Thu Dec 14 18:51:18 +0000 2023,@yashadipura Sayang justru belio menganut Nepotisme  #AniesMuhaimin2024  #AminPalingSiapUntukIndonesia,AriSury81886684,133,Positive
Thu Dec 14 18:43:23 +0000 2023,Ikutan Posting Ini Ah.... #AniesMuhaimin2024  #AniesJuaraDebatCapres  #AniesPresiden2024 https://t.co/M5CewlJIXs,msw_andi,143,Neutral
Thu Dec 14 18:00:30 +0000 2023,"Wow ternyata BuzzerRp di twitter banyak bener ya. Pendukung Paslon 2 + ngehina dan nyebarin hoax terhadap paslon 01. Demi sesuap nasi, apapun dilakukan ??  #AMINAjaDulu  #stophoax  #AniesMuhaimin2024",Alexsnipper,230,Negative
Thu Dec 14 17:57:37 +0000 2023,@mazzini_gsp Ini memang alasan saya pilih #AniesMuhaimin2024,MeeloBinTenzin,91,Neutral
Thu Dec 14 16:42:04 +0000 2023,Berikut terlampir Pakta Integritas Ijtima Ulama yang ditandatangani calon Presiden RI Anies Baswedan &amp  calon Wakil Presiden RI Muhaimin Iskandar menandatangani Pakta Integritas Ijtima Ulama...  #AniesMuhaimin2024 https://t.co/zHrW14BzWV,ferizandra,271,Neutral
Thu Dec 14 16:34:56 +0000 2023,Penilaian Debat Capres dari pakar hukum tata negara..  Pak Anies paling detail penjelasannya ??  #DebatCapres  #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/kMfYkbHyvA,Mdy_Asmara1701,198,Positive
Thu Dec 14 16:30:02 +0000 2023,Salah satu yg buat sy tambah yakin pilih Anies ya ini... Klu bowo duduk aja gk berani klu gk diijinin luhut..???? ya gk. @bengkeldodo  @Ndons_Back  #AMINAjaDulu  #AniesMuhaimin2024,sospolkw,211,Positive
Thu Dec 14 16:28:53 +0000 2023,"nikmat tuhan mana lagi yg kamu dustakan,  bebas merdeka mengaminkan setiap doa kebaikan  #AniesMuhaimin2024",UtomoAdi23,138,Positive
Thu Dec 14 16:25:55 +0000 2023,@Kimberley_2024 Mang Wowo 2x gagal sekali lg gagalnya biar hattrick ?????? #AniesMuhaimin2024 https://t.co/jKIj28WcC3,cepotchann29737,148,Negative
Thu Dec 14 16:23:35 +0000 2023,@Alie_Fahnoor @EricRicaldo @mamamamabiasa @bengkeldodo @FirdaSyeban @firman__nurhuda #AniesMuhaimin2024  Sekali lg gagal bakal hattrick ?????? https://t.co/ZlUuwAvAoQ,cepotchann29737,197,Negative
Thu Dec 14 16:23:02 +0000 2023,"Alhamdulillah Restu Dukungan Ust H. ABDUL SOMAD, Lc., MA untuk Perubahan. #AMIN  #AMINkanIndonesia  #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/eaKZk2VuA2",Novtrianto,187,Positive
Thu Dec 14 16:02:49 +0000 2023,"Saya juga heran kok ada saja kaum sakit hati (hati busuk) yg kayak udh dibaptis"" jadi Haters Seumur Hidup yaaaah?? pokoknya AN1ES itu gada benarnya.  Eh celeng, salah @aniesbaswedan apa sih ???  #AniesMuhaimin2024  #ewakopsm #psmday  #RIPZahara #suspended #FreePalestine https://t.co/Y91SCm3FyP""",OpickTaufi777,326,Positive
Thu Dec 14 16:00:10 +0000 2023,"@Kimberley_2024 Negara ?????????????????? ?????????? memang tidak mengenal ??????????????. Contohnya, ???????????? dan ??????????????.  #AniesJuaraDebatCapres #AniesMuhaimin2024",BurhanMalewa,208,Neutral
Thu Dec 14 15:55:53 +0000 2023,"Titipan salam akal sehat dari kebun,,, Sehat selalu ya pakk ??  #AMIN2024  #AniesMuhaimin2024",AnwarMarwan,124,Positive
Thu Dec 14 15:51:35 +0000 2023,"Dicobain, coba wir??  #LokeshKanagaraj #AAA2023inPH #AUSvPAK #poupettekenza #suspended #AUSvsPAK #RIPZahara #Zahara #altcoins #AAA2023inPH #AniesMuhaimin2024 https://t.co/91iekdL7rA",noelmananzala,212,Neutral
Thu Dec 14 15:22:57 +0000 2023,"Sori, kepencet tombol enter   #AMIN2024  #AMINAjaDulu  #AniesMuhaimin2024",AnwarMarwan,104,Positive
Thu Dec 14 15:20:42 +0000 2023,Wakanda No More Indonesia Forever  AMIN NOMOR 1 PRESIDEN #DebatCapres #AMINAjaDulu #AniesMuhaimin2024 #AminPalingSiapUntukIndonesia,Zaenal58788427,162,Positive
Thu Dec 14 15:14:56 +0000 2023,"Baru tahu, ternyata pasca debat capres pak Anies trending di X ??  Eh akun siapa itu yang disebut? ??  #DebatCapres #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/UsEakpba6I",Mdy_Asmara1701,203,Positive
Thu Dec 14 15:13:20 +0000 2023,"@BosPurwa INGAT INGAT BELIAU YG BILANG YA GUYS...JANGAN PILIH KAMI"".  MAKANYA PILIH PASLON YG SIAP MEMIMPIN INDONESIA KE DEPAN #AniesMuhaimin2024""",feel_bat,177,Positive
Thu Dec 14 15:12:28 +0000 2023,Untuk menghadapi kesewenangan seperti ini kita butuh Hotline Paris.   #AniesMuhaimin2024,bitq,119,Neutral
Thu Dec 14 15:12:08 +0000 2023,Wkwkwk... Gerakan alisnya bikin ngakak ?????? Sc video: https://t.co/5OWsTQ7DtS #AniesMuhaimin2024 #AMINAjaDulu @aniesbaswedan @cakimiNOW https://t.co/Qd4phEGJTC,HimoraKenshin62,192,Positive
Thu Dec 14 15:09:25 +0000 2023,"@tempodotco @prabowo Dengar kan kata kata beliau...jangan pilih kami""... Berarti pilihan kita #AniesMuhaimin2024""",feel_bat,144,Neutral
Thu Dec 14 15:05:56 +0000 2023,@olink1978 @KPU_ID Sy dukung perubahan...  #AniesMuhaimin2024,amurka_bali,92,Positive
Thu Dec 14 14:52:45 +0000 2023,"#AniesMuhaimin2024  Saat ini, jubir tim sebelah sedang berusaha keras untuk membalikkan keadaan dari posisi babak belur di forum debat itu. Biarkan mereka menjilat sana sini.  Pendukung AMIN harus terus fokus untuk menyuarakan kebenaran.",pikiranlugu,268,Negative
Thu Dec 14 14:50:50 +0000 2023,"#AniesMuhaimin2024  Pendukung AMIN agar fokus kembali ke pemenangan AMIN.  Kemarin, performance pak Anies Baswedan sangat excellent, sehingga timnas sebelah kebakaran jenggot karena jagoannya babak belur dalam forum debat.  Masih banyak swing voters yang belum menentukan pilihan.",pikiranlugu,311,Positive
Thu Dec 14 14:37:25 +0000 2023,@abu_waras Siap ??? #AMINAjaDulu #AniesMuhaimin2024,fias_rawna,82,Positive
Thu Dec 14 14:37:24 +0000 2023,Keluarga Perubahan menangkan AMIN pada Pemilu 2024. Coblos 01 @aniesbaswedan &amp  @cakimiNOW sebagai Presiden dan Wakil Presiden Indonesia 2024-2029 agar terciptanya Keadilan dan Perubahan.   Kabupaten Bekasi Jawa Barat  #fyp?viral  #AniesMuhaimin2024  #AniesPresiden2024 https://t.co/MGMl7hIFUt,muharam1988,327,Positive
Thu Dec 14 14:36:25 +0000 2023,@andre_rosiade Apapun kata tuan 1 Capres Terbaik y AMIN  #AniesMuhaimin2024 #AniesPresiden2024 https://t.co/hSyqxjLqZk,Ardian436542,149,Positive
Thu Dec 14 14:26:23 +0000 2023,@aniesbaswedan Semoga kebaikan membersamai pak Anies selalu #aniesbaswedan #AniesMuhaimin2024 #aniesbaswedan,maldakristina,139,Positive
Thu Dec 14 14:19:22 +0000 2023,"Tunggu #AniesMuhaimin2024 pak susno, pasti disikat yg ga tau malu begini @Puspen_TNI",kopi_stabil,115,Negative
Thu Dec 14 14:17:24 +0000 2023,@ardibhironx @jansen_jsp AMIN terbaik utk bangsa dan negara menuju Indonesia adil dan makmur .. #AMINIndonesiaLebihBaik #AniesMuhaimin2024,mananjogja,169,Positive
Thu Dec 14 14:13:31 +0000 2023,PDIP mulai sadar.. dan beberapa partai lainnya juga mendeklarasikan hal yang sama demi bangsa dan negara yang lebih baik. #AniesMuhaimin2024 #AMINIndonesiaLebihBaik https://t.co/cufhSniUR4,mananjogja,219,Positive
Thu Dec 14 14:11:28 +0000 2023,@firmanyursak sudah selesai tugas Pak Anies 5th trus sia ungkit? loyalitas. emang mo ampe mati ngikutin dia??cpd??. Pak Anies bukan org partai jd bebas memilih. #AniesPresiden2024 #AniesJuaraDebatCapres #AniesMuhaimin2024,nomerorae,252,Neutral
Thu Dec 14 14:02:38 +0000 2023,"Semoga allah lancarkan pa anies terpilih jadi presiden demi cita-cita bangsa indonesia adil,makmur &amp  sejahtera #AMINAjaDulu  #AniesMuhaimin2024",BobotohnaTV,178,Positive
Thu Dec 14 14:00:14 +0000 2023,"@narkosun @gibran_tweet Sudah dari sononya, tidak memiliki etika, apalagi leadership! #AniesMuhaimin2024 #AniesPresiden2024",mananjogja,154,Neutral
Thu Dec 14 13:55:38 +0000 2023,"@EKubang @CNNIndonesia Rakyat tidak bodoh, dan bisa melihat dgn jelas siapa yg memiliki leadership dan komitment tinggi utk memimpin Indonesia menjadi lebih baik..  #amin #AniesMuhaimin2024",mananjogja,220,Negative
Thu Dec 14 13:49:18 +0000 2023,@VIVAcoid Allahu Akbar? #AniesPresiden2024 #AniesMuhaimin2024 menang ?putaran,nomerorae,108,Positive
Thu Dec 14 13:48:06 +0000 2023,@AriSumirat1 @yusuf_dumdum AMIN akan membawa perubahan yang lebih baik bagi bangsa Indonesia  #AMINIndonesiaLebihBaik #AniesMuhaimin2024,mananjogja,167,Positive
Thu Dec 14 13:46:48 +0000 2023,"@yusuf_dumdum Apa gw bilang! Otak kosong, tdk memiliki leadership yg mumpuni utk jadi seorang pemimpin negara st Indonesia dgn 275 juta lebih rakyatnya. Indonesia membutuhkan pemimpi yg berintegritas, berwawasan luas, cerdas serta mental yg kuat! #AMINIndonesiaLebihBaik #AniesMuhaimin2024",mananjogja,320,Negative
Thu Dec 14 13:31:38 +0000 2023,"#ceritanya jejak digital ga bakal bohong, ampun dah ?? #DebatPilpres #DebatPilpres2024 #anies #prabowo #ganjar #AniesMuhaimin2024 #PrabowoGibran2024 #GanjarMahfud2024 https://t.co/0LLfH02jeW",bigtolent,221,Neutral
Thu Dec 14 13:26:00 +0000 2023,"Setelah melihat debat capres semalam jadi makin bingung milih siapaaa, semua kandidat ada kelemahan dan kelebihan masing2 #AniesMuhaimin2024 #PrabowoGibran2024  #GanjarMahfud2024",santiiiikp,209,Positive
Thu Dec 14 13:25:47 +0000 2023,Ya Allah... Kabulkan do'a kami agar beliau menjadi pemimpin negeri ini... Aamiin Ya Robbal Alamiin..  #AniesMuhaimin2024  #AminPalingSiapUntukIndonesia https://t.co/iP9lbU5wQR,Istiqomah_trus,206,Positive
Thu Dec 14 13:25:27 +0000 2023,Anies-Muhaimin menang 1 putaran dalam POLLING pendukung Prabowo-Gibran &gt &gt &gt  akun X: (at)PartaiSocmed  InsyaAllah..  #AniesMuhaimin2024 #AminMenang1Putaran #CoblosNo1 https://t.co/BHUBY3aarH,Istiqomah_trus,228,Positive
Thu Dec 14 13:23:54 +0000 2023,Ayo pilih no 1. Kita buat masa lalu tinggal sejarah  dan buat hari ini harapan buat negeri  lebih baik dengan memilih no 1!!  #AniesMuhaimin2024  #AminPalingSiapUntukIndonesia https://t.co/c217RfbF4t,Istiqomah_trus,230,Positive
Thu Dec 14 13:22:22 +0000 2023,Terimakasih untuk kader Demokrat yg masih konsisten menjadi oposisi untuk kebaikan bangsa ini... Insya Allah...  #AniesMuhaimin2024  #AminPalingSiapUntukIndonesia https://t.co/beSQDxYWZ3,Istiqomah_trus,217,Positive
Thu Dec 14 13:20:56 +0000 2023,"Walaupun dijegal dan difitnah, keadilan harus tetap tegak, sekalipun langit runtuh. #AniesMuhaimin2024 #AniesPresiden2024 #AniesJuaraDebatCapres",maldakristina,175,Negative
Thu Dec 14 13:18:37 +0000 2023,Inilah sosok pemimpin yang dibutuhkan segenap rakyat Indonesia #aniesbaswedan #AniesMuhaimin2024 #AniesPresiden2024,maldakristina,146,Neutral
Thu Dec 14 13:16:07 +0000 2023,"@Hasbil_Lbs @aniesbaswedan Udah ada klarifikasi nya tuh??, batal jdi hoax dong #AMINAjaDulu #AniesMuhaimin2024",nanda_nurulhuda,141,Positive
Thu Dec 14 13:15:18 +0000 2023,"Ulama sudah mulai bergerak untuk perubahan, menjadikan Indonesia lebih baik. #aniesbaswedan #AniesMuhaimin2024 #AniesPresiden2024",maldakristina,160,Positive
Thu Dec 14 13:14:48 +0000 2023,Adem punya pemimpin begini. Insyaallah  #AniesMuhaimin2024  #AniesMuhaimin2024  #AniesMuhaimin2024,poer739,129,Neutral
Thu Dec 14 13:14:32 +0000 2023,Orang baik akan disambut dengan sukacita dimanapun. #aniesbaswedan #AniesMuhaimin2024 #AMINAjaDulu,maldakristina,129,Positive
Thu Dec 14 13:12:28 +0000 2023,Tidak mudah tergiur dengan tawaran kekuasaan. Lebih memilih untuk menuntaskan apa yang sudah diamanahkan. #aniesbaswedan #AniesMuhaimin2024 https://t.co/VIRQAFYypc,maldakristina,194,Positive
Thu Dec 14 13:11:26 +0000 2023,Tegakan rasa keadilan bagi semua. #aniesbaswedan #AniesMuhaimin2024 https://t.co/yTAj2FfGzg,maldakristina,122,Positive
Thu Dec 14 13:10:47 +0000 2023,Lebih memilih menuntaskan amanah dan menjalankan tugas sampai purna. Keren pak Anies Baswedan. #aniesbaswedan #AniesMuhaimin2024 #AniesPresiden2024 https://t.co/FJc0IEsuC5,maldakristina,202,Positive
Thu Dec 14 13:09:39 +0000 2023,"Calon pemimpin bangsa, bergerak menuju perubahan #aniesbaswedan #AMINAjaDulu #AniesMuhaimin2024 https://t.co/gmSsDFIrrF",maldakristina,150,Positive
Thu Dec 14 13:09:09 +0000 2023,"Didukung ulama, semoga berkah dan penuh kebaikan. #aniesbaswedan #AniesMuhaimin2024 https://t.co/aPaz9e13jU",maldakristina,138,Positive
Thu Dec 14 13:07:06 +0000 2023,Anies dapat Dukungan Dari Ustadz Abdul Somad   https://t.co/x59HEkVUcC  #aniesbaswedan  #Anies #AniesMuhaimin2024  #DebatCapres  #DebatCapres2023,NewsPandeglang,176,Positive
Thu Dec 14 13:05:17 +0000 2023,"Dengan memilih nomer 1, Indonesia maju bersama #AniesMuhaimin2024 https://t.co/CF8ZH4OV0O",AminSumantoslow,120,Positive
Thu Dec 14 12:51:08 +0000 2023,Sesudah sholat di Masjid Riau Membeli manggis di pinggir kota Tiap berdebat tampil memukau Dialah Anies pilihan kita  #AMINAjaDulu  #AniesMuhaimin2024,harmenn_syah,181,Positive
Thu Dec 14 12:51:02 +0000 2023,"Makin panas makin rame #PrabowoGemoy #AniesMuhaimin2024 #GanjarMahfud2024  Pasca Debat, Julukan Buat 3 Capres: Anies Si Angin Halu, Prabowo Si Emosian, Ganjar Si Bingung! via @jegtheme https://t.co/gk6Rb9FIdA",aldy_kan,239,Negative
Thu Dec 14 12:46:42 +0000 2023,"Ditunggu momen lebih panas di debat berikutnya, mayan buat ilangin sutris wkwk #PrabowoGemoy  #AniesMuhaimin2024  #GanjarMahfud2024   Disebut Mulai Keok di Debat Pertama, TKN Prabowo Bilang Tunggu Masih 4X Debat Lagi! via @jegtheme https://t.co/wxN939m7z1",aldy_kan,286,Negative
Thu Dec 14 12:46:11 +0000 2023,"Debat Capres Ke 1 Menunjukan Anies Unggul Atas 2 Paslon Lainya,  Itu Fakta Tak Terbantahkan &amp  Ril Dilihat Oleh Publik,   Banyak Poling YouTube &amp  X Juga Menunjukan Keunggulan Anies Muhaimin.  Maka Itu Kami Makin Yakin  #AniesMuhaimin2024 https://t.co/lE6WTnKYS7""",msw_andi,300,Positive
Thu Dec 14 12:31:42 +0000 2023,@Mdy_Asmara1701 Waalaikumussalam wr wb  #AMINAjaDulu  #AniesMuhaimin2024,BangGodham,103,Positive
Thu Dec 14 12:30:20 +0000 2023,Barokalloh #AMINAjaDulu #AniesMuhaimin2024,deenalovemuse,73,Positive
Thu Dec 14 12:28:56 +0000 2023,Barokalloh #AMINAjaDulu #AniesMuhaimin2024,deenalovemuse,73,Positive
Thu Dec 14 12:24:20 +0000 2023,Jujur jujuran mas @aniesbaswedan  Tentang urusan pilpres siapa yg datang dan meminta. jelasnya ada buktinya #AminPalingSiapUntukIndonesia #AMINAjaDulu #aniesmuhaimin2024 https://t.co/gGjv9DwsCt,patriot016610,224,Positive
Thu Dec 14 12:21:30 +0000 2023,"Koruptor dijerakan, Perampasan aset disahkan agar supaya menjadi miskin.. penyampaian Visi misi Anies Muhaimin dalam debat capres kemarin #DebatCapres #anies #ordal #AniesMuhaimin2024 #AMINAjaDulu #prabowosubianto #ganjar https://t.co/m5pKoeytFg",Yaqin120131,276,Negative
Thu Dec 14 12:14:38 +0000 2023,Yang penting damai dan adem #UAS  #aniesbaswedan  #AniesMuhaimin2024  #UstadzAbdulSomad https://t.co/35qNTPTWuO,rafifebri4,142,Neutral
Thu Dec 14 12:06:24 +0000 2023,Jasa Hack Akun SOSMED &amp  GAME?? ?AKUN IG?? ? AKUN FACEBOOK?? ?AKUN TIKTOK?? ?OPEN VERIF CTG BIRU JUGA UNTUK IG &amp  TIKTOK META/PERMANENT?? Untuk harga menyesuaikan kendala #zonauang?? #zonajajan??? #jasahack #jasahackfacebook #AniesMuhaimin2024,JasaHacking1998,280,Neutral
Thu Dec 14 12:01:37 +0000 2023,@KompasTV Yang membuat polling siapapun #AniesMuhaimin2024 https://t.co/YzyrztfQkP,TukangQc,113,Positive
Thu Dec 14 12:00:38 +0000 2023,@JarnasABWBpn Jangan kasih kendor ????  #aminajadulu #AniesMuhaimin2024  #WakandaNoMoreIndonesiaForever https://t.co/zVB7Rt98MH,BobotohnaTV,158,Positive
Thu Dec 14 11:54:39 +0000 2023,Harus Berubah Menjadi Lebih Baik.  Inilah Dambaan seluruh rakyat Indonesia #AniesMuhaimin2024 https://t.co/zzOalC4zyg,SalamDaivaJ,148,Positive
Thu Dec 14 11:48:20 +0000 2023,"Sejak pak @prabowo  di KO pak @aniesbaswedan  di debat pertama, serangan ke AMIN meningkat dasyat, hoax bertebaran, sampe petinggi2nya pun, sudah pada picek kupingnya, budek matanya..  #AMINAjaDulu  #AniesMuhaimin2024  #AMINIndonesiaLebihBaik",RefnalS,273,Positive
Thu Dec 14 11:45:57 +0000 2023,"Setuju pak @aniesbaswedan yang ilegal? jangan dibiarkan, tapi harus diberantas   Semoga pasangan AMIN No 1 menang pilpres ??  #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/9VoHnD7Fjf",Mdy_Asmara1701,213,Positive
Thu Dec 14 11:36:32 +0000 2023,Dari Papua  #WakandaNoMoreIndonesiaForever  #AniesMuhaimin2024 https://t.co/BTUPDLfNs3,denmssinggih1,117,Neutral
Thu Dec 14 11:35:00 +0000 2023,"Dari DEBAT CAPRES Pertama  Jajak pendapat ÒLitbang KompasÓ menyatakan 37,9% responden menilai pasangan Capres - Cawapres No 1 Mas Anies dan Gus Imin (AMIN) ÒUNGGULÓ dalam debat perdana Capres 2024 ????  #AMINAjaDulu  #AMINMakinYakin #AniesMuhaimin2024 https://t.co/nWtD96vQmO",msw_andi,306,Positive
Thu Dec 14 11:24:35 +0000 2023,"Ih baru lihat reaksi pak Anies pas #DebatCapres ini ??  Ya kita tahulah bagaimana prosesnya""   #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/5QtDIPZHL3""",Mdy_Asmara1701,183,Positive
Thu Dec 14 11:21:16 +0000 2023,"PERUBAHAN itu sebuah langkah BERANI utk meraih yang lebih baik Bersama ANIES-MUHAIMIN, perubahan itu akan mengalir indah. #AniesMuhaimin2024  #perubahanitupasti  @cakimiNOW  @DPP_PKB  @KompasTV  @voiceofpkb",nanafa66,237,Positive
Thu Dec 14 11:20:08 +0000 2023,"Kita paham dan mengerti, mungkin orang yang susah mengerti bapak, makanya beliau banyak fitnah?????? Salam Persatuann????  #menangbersamarakyat  #prabowogemoy  #prabowogibran2024  #capres #prabowosubianto  #AniesMuhaimin2024  #WakandaNoMoreIndonesiaForever  #GanjarMahfud2024 https://t.co/LskdyLJGxr",Kieve_,330,Negative
Thu Dec 14 11:14:03 +0000 2023,"Kemampuan nya dalam berdiplomasi bukan hanya karena kepintaran nya dalam berbahasa inggris, tapi lebih karena wawasannya yg sangat luas, sehingga berbicara apapun Anies dapat menjawab nya..  Krn itu InsyaAllah... #AniesMuhaimin2024  #AminPalingSiapUntukIndonesia https://t.co/myokvGd3U3",Istiqomah_trus,317,Positive
Thu Dec 14 10:59:44 +0000 2023,"Ogah Tanggapi Fahri Hamzah, Anies: Nggak Level untuk Dijawab #AniesMuhaimin2024 #RMOL https://t.co/RDV1cwZU7X",rmol_id,140,Neutral
Thu Dec 14 10:57:03 +0000 2023,"UAS Beralih Dukungan dari Prabowo ke Anies, Jubir Timnas: Itu Soal Rasa #AniesMuhaimin2024 #RMOL https://t.co/H8elzWJ2eF",rmol_id,151,Positive
